timestamp(s),c_head_temp(K),film_burner_temp(K),mainplate_temp(K),he_pump_temp(K),heat_sw_temp(K) 
9399.715987920761,+8.552245E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9405.516219854355,+8.552407E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9411.316452026367,+8.552425E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9417.116683959961,+8.552377E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538500E+01
9422.916915893555,+8.552550E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9428.717147827148,+8.552334E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9434.51737999916,+8.552345E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9440.327612400055,+8.552214E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9446.117843866348,+8.552233E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9451.928076267242,+8.552431E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9457.718307971954,+8.552485E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9463.518539905548,+8.552476E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9469.318771839142,+8.552449E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9475.119003772736,+8.552396E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9480.919235944748,+8.552466E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9486.719467878342,+8.552616E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9492.519699811935,+8.552856E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9498.32993221283,+8.552833E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9504.120163917542,+8.552871E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9509.930396318436,+8.553003E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9515.73062825203,+8.552769E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538500E+01
9521.530860185623,+8.552870E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9527.321091890335,+8.552893E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9533.13132429123,+8.552707E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9538.931556224823,+8.552626E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9544.751788854599,+8.552444E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9550.762029409409,+8.552344E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9556.702266931534,+8.552247E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538500E+01
9562.502499103546,+8.552604E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9568.302731275558,+8.552796E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9574.102963209152,+8.552606E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9579.903195142746,+8.552503E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538500E+01
9585.70342707634,+8.552536E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9591.503659248352,+8.552514E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9597.303891181946,+8.552352E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9603.10412311554,+8.552419E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9608.904355049133,+8.552596E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538500E+01
9614.704587221146,+8.552431E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9620.50481915474,+8.552629E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9626.305051088333,+8.552550E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9632.105283021927,+8.552597E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9637.90551519394,+8.552690E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9643.705747127533,+8.552873E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9649.505979061127,+8.552893E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9655.30621099472,+8.552853E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9661.116443634033,+8.552667E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9666.906675100327,+8.552537E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9672.70690703392,+8.552528E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9678.507138967514,+8.552700E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9684.317371606827,+8.552819E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9690.11760354042,+8.552753E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9695.927835702896,+8.552657E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9701.728068113327,+8.552620E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9707.52830004692,+8.552337E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9713.328531980515,+8.552449E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9719.128763914108,+8.552781E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9724.918995380402,+8.552837E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9730.729228019714,+8.552732E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9736.529459953308,+8.552671E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9742.329691886902,+8.552810E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9748.129924058914,+8.552853E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9753.930155992508,+8.552769E-01,1.167000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9759.730387926102,+8.552458E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9765.530619859695,+8.552616E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9771.320851325989,+8.552614E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9777.131083965302,+8.552795E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9782.931315898895,+8.552728E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9788.721547365189,+8.552442E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9794.521779298782,+8.552476E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9800.332011938095,+8.552761E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9806.132243871689,+8.552730E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538500E+01
9811.932475805283,+8.552410E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9817.732707977295,+8.552489E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9823.532939910889,+8.552526E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9829.333171844482,+8.552521E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9835.133403778076,+8.552809E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9840.933635950089,+8.552632E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9846.733867883682,+8.552771E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9852.534099817276,+8.552757E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9858.33433175087,+8.552958E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9864.134563922882,+8.553111E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9869.934795856476,+8.552771E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9875.73502779007,+8.552620E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9881.535259723663,+8.552751E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538500E+01
9887.335491895676,+8.552936E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9893.13572382927,+8.552901E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9898.935955762863,+8.552864E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9904.736187934875,+8.552688E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9910.536420106888,+8.553001E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9916.336652040482,+8.552919E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9922.136883974075,+8.552710E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9927.937115907669,+8.552930E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9933.737348079681,+8.553064E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9939.537580013275,+8.553093E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
9945.337811946869,+8.553099E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9951.138043880463,+8.552909E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9956.938276052475,+8.553202E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
9962.758508682251,+8.553108E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9969.208766698837,+8.553310E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9975.139003753662,+8.553151E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9980.939235925674,+8.552957E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
9986.739467859268,+8.552921E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
9992.539699792862,+8.552923E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
9998.339931726456,+8.552860E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538400E+01
10004.140163898468,+8.552792E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10009.940395832062,+8.552704E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10015.730627536774,+8.552825E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10021.54085969925,+8.552923E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10027.34109210968,+8.552870E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10033.141324043274,+8.552725E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10038.941555976868,+8.552958E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10044.72178697586,+8.552841E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
10050.542020082474,+8.553024E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10056.342252016068,+8.553105E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
10062.142483949661,+8.553056E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10067.942715883255,+8.553136E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538400E+01
10073.742948055267,+8.553044E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10079.543179988861,+8.553364E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10085.343411922455,+8.553284E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10091.143643856049,+8.552992E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10096.943876028061,+8.552778E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10102.744107961655,+8.552795E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10108.69434595108,+8.552901E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10114.544579982758,+8.553149E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10120.344811916351,+8.553069E-01,1.167000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10126.145043849945,+8.552981E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10131.945275783539,+8.553222E-01,1.167000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10137.755508422852,+8.553247E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10143.555740356445,+8.553249E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10149.375972986221,+8.553132E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10155.37621307373,+8.553200E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10161.316450834274,+8.552999E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10167.116682767868,+8.552766E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10172.916914701462,+8.552984E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10178.717146873474,+8.552886E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10184.517378807068,+8.552638E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10190.317610740662,+8.552614E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10196.117842674255,+8.552694E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10201.958076238632,+8.552859E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10207.718306779861,+8.553038E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10213.518538713455,+8.553009E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10219.378773212433,+8.553084E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10225.319010734558,+8.553088E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538300E+01
10231.119242668152,+8.553017E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10236.929475069046,+8.553003E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10242.729707241058,+8.552714E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10248.529939174652,+8.552960E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10254.330171108246,+8.553194E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10260.13040304184,+8.552789E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10265.940635442734,+8.552800E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10271.730867147446,+8.552831E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10277.571100473404,+8.552761E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10283.531339168549,+8.552935E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10289.331571102142,+8.553108E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10295.131803035736,+8.553255E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10300.93203496933,+8.553306E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10306.732267141342,+8.553091E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10312.532499074936,+8.552796E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10318.33273100853,+8.552810E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10324.132962942123,+8.552987E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10329.933195114136,+8.553401E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10335.73342704773,+8.553067E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10341.533658981323,+8.553243E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10347.333890914917,+8.552979E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10353.13412308693,+8.553279E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10358.934355020523,+8.553161E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10364.734586954117,+8.552985E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10370.53481888771,+8.552796E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10376.335051059723,+8.552698E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10382.135283231735,+8.552839E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538300E+01
10387.925514698029,+8.552940E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10393.735747098923,+8.552977E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10399.535979270935,+8.552769E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10405.336211204529,+8.552906E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10411.136443138123,+8.553182E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10416.936675071716,+8.553266E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10422.736907243729,+8.553321E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10428.537139177322,+8.553227E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10434.337371110916,+8.553464E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10440.13760304451,+8.553007E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10445.937835216522,+8.553280E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10451.738067150116,+8.553246E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10457.53829908371,+8.553258E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10463.338531017303,+8.553206E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10469.138763189316,+8.553048E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10474.93899512291,+8.552955E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10480.779228687286,+8.552954E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10486.779468774796,+8.553078E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10492.779708623886,+8.553280E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10498.779948711395,+8.553047E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10504.780188560486,+8.553048E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10510.780428647995,+8.553106E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10516.780668497086,+8.553202E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10522.74090719223,+8.553112E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10528.581140756607,+8.553148E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10534.541378974915,+8.553140E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10540.341611146927,+8.552952E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10546.14184308052,+8.553151E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10551.942075014114,+8.553346E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10557.742306947708,+8.553087E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10563.832550525665,+8.553227E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10569.752787351608,+8.553012E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10575.543019294739,+8.553063E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10581.343251228333,+8.553132E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10587.143483161926,+8.553036E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10592.94371509552,+8.553327E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10598.743947267532,+8.553266E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10604.544179201126,+8.553153E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10610.34441113472,+8.553036E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10616.144643068314,+8.553093E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10621.944875240326,+8.553137E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10627.74510717392,+8.553083E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10633.545339107513,+8.553084E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10639.405573606491,+8.553014E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10645.345811128616,+8.552874E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10651.14604306221,+8.552848E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
10656.946274995804,+8.553009E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10662.746507167816,+8.552882E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10668.54673910141,+8.553093E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10674.346971035004,+8.553265E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10680.147202968597,+8.552987E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10685.94743514061,+8.552940E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10691.747667074203,+8.552804E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10697.547899007797,+8.552636E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10703.348130941391,+8.552931E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10709.148363113403,+8.552911E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10714.948595046997,+8.552946E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10720.74882698059,+8.552786E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10726.549058914185,+8.552963E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10732.349291086197,+8.552933E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10738.14952301979,+8.553028E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10743.949754953384,+8.552942E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10749.749986886978,+8.552728E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10755.55021905899,+8.552916E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10761.350451231003,+8.552870E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10767.140682697296,+8.552821E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10772.94091463089,+8.553197E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10778.741146802902,+8.553079E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10784.541378736496,+8.553089E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10790.34161067009,+8.552946E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10796.151843070984,+8.552871E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10801.952075242996,+8.553113E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10807.75230717659,+8.553368E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10813.552539110184,+8.553689E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10819.352771043777,+8.553552E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10825.15300321579,+8.553249E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10830.953235149384,+8.553396E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10836.753467082977,+8.553228E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10842.583700418472,+8.553058E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
10848.55393910408,+8.552960E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10854.884192228317,+8.553038E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10860.754426956177,+8.553055E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10866.55465888977,+8.553138E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10872.504897117615,+8.553079E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10878.355131149292,+8.552919E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10884.155363082886,+8.553044E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10889.955595254898,+8.552991E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10895.765827417374,+8.552860E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10901.756067037582,+8.552814E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10907.556299209595,+8.553194E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10913.356531143188,+8.553201E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10919.156763076782,+8.553249E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10924.956995010376,+8.553112E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10930.757227182388,+8.553177E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10936.557459115982,+8.553252E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
10942.357691049576,+8.553198E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10948.15792298317,+8.553136E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10953.958155155182,+8.553185E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.537900E+01
10959.758387088776,+8.553229E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10965.55861902237,+8.553060E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
10971.358850955963,+8.552921E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
10977.159083127975,+8.553341E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10982.95931506157,+8.553639E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10988.759546995163,+8.553459E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
10994.559778928757,+8.553464E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
11000.37001156807,+8.553378E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
11006.36025094986,+8.553454E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
11012.160482883453,+8.553666E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
11017.960715293884,+8.553661E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
11023.760947227478,+8.553198E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.537900E+01
11029.561179161072,+8.553301E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
11035.361411094666,+8.553472E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
11041.161643266678,+8.553642E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
11046.961875200272,+8.553511E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538000E+01
